광역자치단체명,선거구,선거구 설명,기호,정당명,후보자명(한글),후보자명(한자),득표수,득표율,순위,당선여부,중도탈락여부,전체유권자수,전체투표수,전체무효표수
충청남도,홍성군·예산군,"홍성군 일원 [14] , 예산군 일원 [15]",2,미래통합당,홍문표,洪文杓,51997,53.95,1.0,True,False,155224,97724,1349
충청남도,홍성군·예산군,"홍성군 일원 [14] , 예산군 일원 [15]",7,국가혁명배당금당,윤상노,尹相魯,1509,1.56,3.0,False,False,155224,97724,1349
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",1,더불어민주당,김윤덕,金潤德,67849,73.58,1.0,True,False,145862,93635,1415
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",6,정의당,염경석,廉京石,5634,6.1,3.0,False,False,145862,93635,1415
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",7,국가혁명배당금당,하태윤,河泰潤,672,0.72,6.0,False,False,145862,93635,1415
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",8,기독자유통일당,허성진,許聖辰,1676,1.81,4.0,False,False,145862,93635,1415
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",9,무소속,김광수,金光守,15384,16.68,2.0,False,False,145862,93635,1415
전라북도,전주시 갑,"완산구 중앙동, 풍남동, 노송동, 완산동, 동서학동, 서서학동, 중화산1동, 중화산2동, 평화1동, 평화2동 + 덕진구 인후3동",10,무소속,이범석,李範錫,1005,1.08,5.0,False,False,145862,93635,1415
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",1,더불어민주당,이상직,李相稷,67568,62.54,1.0,True,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",2,미래통합당,이수진,李修珍,7101,6.57,3.0,False,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",3,민생당,조형철,趙炯徹,3853,3.56,5.0,False,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",6,정의당,오형수,吳炯洙,4543,4.2,4.0,False,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",7,국가혁명배당금당,김주완,金柱完,428,0.39,7.0,False,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",8,무소속,성치두,成治斗,2848,2.63,6.0,False,False,165905,109358,1320
전라북도,전주시 을,"완산구 서신동, 삼천1동, 삼천2동, 삼천3동 [1] , 효자1동, 효자2동, 효자3동, 효자4동 [2] , 효자5동",9,무소속,최형재,崔炯宰,21697,20.08,2.0,False,False,165905,109358,1320
전라북도,전주시 병,덕진구 인후3동을 제외한 나머지 동 [3],1,더불어민주당,김성주,金成柱,104039,66.65,1.0,True,False,232210,158408,2315
전라북도,전주시 병,덕진구 인후3동을 제외한 나머지 동 [3],3,민생당,정동영,鄭東泳,50022,32.04,2.0,False,False,232210,158408,2315
전라북도,전주시 병,덕진구 인후3동을 제외한 나머지 동 [3],7,국가혁명배당금당,최복기,崔福基,2032,1.3,3.0,False,False,232210,158408,2315
전라북도,군산시,군산시 일원 [군산],1,더불어민주당,신영대,申榮大,88857,59.24,1.0,True,False,225593,151665,1693
전라북도,군산시,군산시 일원 [군산],2,미래통합당,이근열,李根烈,5319,3.54,3.0,False,False,225593,151665,1693
전라북도,군산시,군산시 일원 [군산],7,국가혁명배당금당,최순정,崔順丁,714,0.57,4.0,False,False,225593,151665,1693
전라북도,군산시,군산시 일원 [군산],8,무소속,김관영,金寬永,55082,36.72,2.0,False,False,225593,151665,1693
전라북도,익산시 갑,"중앙동, 평화동, 남중동, 모현동, 송학동, 인화동, 마동, 신동, 함열읍, 오산면, 망성면, 황등면, 함라면, 웅포면, 성당면, 용안면, 용동면",1,더불어민주당,김수흥,金洙興,59043,79.63,1.0,True,False,118769,75250,1111
전라북도,익산시 갑,"중앙동, 평화동, 남중동, 모현동, 송학동, 인화동, 마동, 신동, 함열읍, 오산면, 망성면, 황등면, 함라면, 웅포면, 성당면, 용안면, 용동면",2,미래통합당,김경안,金京安,5513,7.43,3.0,False,False,118769,75250,1111
전라북도,익산시 갑,"중앙동, 평화동, 남중동, 모현동, 송학동, 인화동, 마동, 신동, 함열읍, 오산면, 망성면, 황등면, 함라면, 웅포면, 성당면, 용안면, 용동면",3,민생당,고상진,高商晋,7057,9.51,2.0,False,False,118769,75250,1111
전라북도,익산시 갑,"중앙동, 평화동, 남중동, 모현동, 송학동, 인화동, 마동, 신동, 함열읍, 오산면, 망성면, 황등면, 함라면, 웅포면, 성당면, 용안면, 용동면",7,민중당,전권희,全權熙,1890,2.55,4.0,False,False,118769,75250,1111
전라북도,익산시 갑,"중앙동, 평화동, 남중동, 모현동, 송학동, 인화동, 마동, 신동, 함열읍, 오산면, 망성면, 황등면, 함라면, 웅포면, 성당면, 용안면, 용동면",8,국가혁명배당금당,최영수,崔永洙,636,0.86,5.0,False,False,118769,75250,1111
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",1,더불어민주당,한병도,韓秉道,56982,72.6,1.0,True,False,124676,79688,1196
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",3,민생당,조배숙,趙培淑,12302,15.67,2.0,False,False,124676,79688,1196
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",6,정의당,권태홍,權泰弘,5874,7.48,3.0,False,False,124676,79688,1196
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",7,국가혁명배당금당,최규석,崔圭碩,490,0.62,6.0,False,False,124676,79688,1196
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",8,기독자유통일당,이은재,李殷在,1301,1.66,5.0,False,False,124676,79688,1196
전라북도,익산시 을,"동산동, 어양동, 팔봉동, 삼성동, 영등1동, 영등2동,   낭산면, 여산면, 금마면, 왕궁면, 춘포면, 삼기면",9,무소속,배수연,裵洙延,1543,1.97,4.0,False,False,124676,79688,1196
전라북도,정읍시·고창군,"정읍시 일원 [정읍] , 고창군 일원 [고창]",1,더불어민주당,윤준병,尹準炳,65082,69.77,1.0,True,False,144739,95452,2184
전라북도,정읍시·고창군,"정읍시 일원 [정읍] , 고창군 일원 [고창]",3,민생당,유성엽,柳成葉,28186,30.22,2.0,False,False,144739,95452,2184
전라북도,남원시·임실군·순창군,"남원시 일원 [남원] , 임실군 일원 [임실] , 순창군 일원 [순창]",1,더불어민주당,이강래,李康來,40448,46.43,2.0,False,False,120472,88743,1624
전라북도,남원시·임실군·순창군,"남원시 일원 [남원] , 임실군 일원 [임실] , 순창군 일원 [순창]",6,정의당,정상모,鄭相模,2335,2.68,3.0,False,False,120472,88743,1624
전라북도,남원시·임실군·순창군,"남원시 일원 [남원] , 임실군 일원 [임실] , 순창군 일원 [순창]",7,무소속,이용호,李容鎬,43118,49.49,1.0,True,False,120472,88743,1624
전라북도,남원시·임실군·순창군,"남원시 일원 [남원] , 임실군 일원 [임실] , 순창군 일원 [순창]",8,무소속,방경채,房鏡埰,1218,1.4,4.0,False,False,120472,88743,1624
전라북도,김제시·부안군,"김제시 일원 [김제] , 부안군 일원 [부안]",1,더불어민주당,이원택,李源澤,51981,66.68,1.0,True,False,121369,79528,1572
전라북도,김제시·부안군,"김제시 일원 [김제] , 부안군 일원 [부안]",3,민생당,김경민,金京旼,4168,5.35,3.0,False,False,121369,79528,1572
전라북도,김제시·부안군,"김제시 일원 [김제] , 부안군 일원 [부안]",7,국가혁명배당금당,박정요,朴炡曜,645,0.83,4.0,False,False,121369,79528,1572
전라북도,김제시·부안군,"김제시 일원 [김제] , 부안군 일원 [부안]",8,무소속,김종회,金鍾懷,21162,27.15,2.0,False,False,121369,79528,1572
전라북도,완주군·진안군·무주군·장수군,"완주군 일원 [완주] , 진안군 일원 [진안] , 무주군 일원 [무주] , 장수군 일원 [장수]",1,더불어민주당,안호영,安浩永,56998,56.9,1.0,True,False,142439,102147,1966
전라북도,완주군·진안군·무주군·장수군,"완주군 일원 [완주] , 진안군 일원 [진안] , 무주군 일원 [무주] , 장수군 일원 [장수]",2,미래통합당,김창도,金昌道,4447,4.44,3.0,False,False,142439,102147,1966
전라북도,완주군·진안군·무주군·장수군,"완주군 일원 [완주] , 진안군 일원 [진안] , 무주군 일원 [무주] , 장수군 일원 [장수]",7,무소속,임정엽,林呈燁,38736,38.67,2.0,False,False,142439,102147,1966
전라남도,목포시,목포시 일원 [목포],1,더불어민주당,김원이,金元二,62065,48.76,1.0,True,False,189615,128688,1419
전라남도,목포시,목포시 일원 [목포],2,미래통합당,황규원,黃圭元,2554,2.0,4.0,False,False,189615,128688,1419
전라남도,목포시,목포시 일원 [목포],3,민생당,박지원,朴智元,47258,37.34,2.0,False,False,189615,128688,1419
전라남도,목포시,목포시 일원 [목포],6,정의당,윤소하,尹昭夏,15122,11.88,3.0,False,False,189615,128688,1419
전라남도,여수시 갑,"동문동, 한려동, 중앙동, 충무동, 광림동, 서강동, 대교동, 국동, 월호동, 여서동, 문수동, 미평동, 만덕동, 삼일동, 묘도동, 돌산읍, 남면, 삼산면",1,더불어민주당,주철현,朱哲鉉,48410,64.44,1.0,True,False,118828,76613,1494
전라남도,여수시 갑,"동문동, 한려동, 중앙동, 충무동, 광림동, 서강동, 대교동, 국동, 월호동, 여서동, 문수동, 미평동, 만덕동, 삼일동, 묘도동, 돌산읍, 남면, 삼산면",2,미래통합당,심정우,沈廷祐,2846,3.78,3.0,False,False,118828,76613,1494
전라남도,여수시 갑,"동문동, 한려동, 중앙동, 충무동, 광림동, 서강동, 대교동, 국동, 월호동, 여서동, 문수동, 미평동, 만덕동, 삼일동, 묘도동, 돌산읍, 남면, 삼산면",7,국가혁명배당금당,장수희,張隨爔,735,0.97,4.0,False,False,118828,76613,1494
전라남도,여수시 갑,"동문동, 한려동, 중앙동, 충무동, 광림동, 서강동, 대교동, 국동, 월호동, 여서동, 문수동, 미평동, 만덕동, 삼일동, 묘도동, 돌산읍, 남면, 삼산면",8,무소속,이용주,李勇周,23128,30.78,2.0,False,False,118828,76613,1494
전라남도,여수시 을,"둔덕동, 쌍봉동, 시전동, 여천동, 주삼동,  소라면, 율촌면, 화양면, 화정면",1,더불어민주당,김회재,金會在,55273,71.58,1.0,True,False,120540,78442,1225
전라남도,여수시 을,"둔덕동, 쌍봉동, 시전동, 여천동, 주삼동,  소라면, 율촌면, 화양면, 화정면",2,미래통합당,임동하,林東河,2868,3.71,4.0,False,False,120540,78442,1225
전라남도,여수시 을,"둔덕동, 쌍봉동, 시전동, 여천동, 주삼동,  소라면, 율촌면, 화양면, 화정면",6,정의당,김진수,金珍守,3774,4.89,3.0,False,False,120540,78442,1225
전라남도,여수시 을,"둔덕동, 쌍봉동, 시전동, 여천동, 주삼동,  소라면, 율촌면, 화양면, 화정면",7,무소속,권세도,權勢徒,15302,19.82,2.0,False,False,120540,78442,1225
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],1,더불어민주당,소병철,蘇秉哲,78480,58.56,1.0,True,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],2,미래통합당,천하람,千하람,4058,3.02,4.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],3,민생당,기도서,奇忉舒,1058,0.78,6.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],6,정의당,강병택,姜秉澤,1257,0.93,5.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],7,민중당,김선동,金先東,5932,4.42,3.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],8,국가혁명배당금당,정동호,鄭東鎬,363,0.27,8.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],9,기독자유통일당,이정봉,李楨奉,384,0.28,7.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 갑,해룡면을 제외한 순천시 일원 [12] [13],10,무소속,노관규,盧官奎,42476,31.69,2.0,False,False,192827,135649,1641
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",1,더불어민주당,서동용,徐東榕,92442,64.75,1.0,True,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",2,미래통합당,김창남,金昌南,6192,4.33,3.0,False,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",6,정의당,이경자,李京子,4187,2.93,4.0,False,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",7,민중당,유현주,兪賢珠,3486,2.44,5.0,False,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",8,국가혁명배당금당,고주석,高柱錫,621,0.43,7.0,False,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",9,무소속,정인화,鄭仁和,34384,24.08,2.0,False,False,215622,144785,2021
전라남도,순천시·광양시·곡성군·구례군 을,"순천시 해룡면 + 광양시 일원 [광양] , 곡성군 일원 [곡성] , 구례군 일원 [구례]",10,무소속,김종수,金鍾秀,1452,1.01,6.0,False,False,215622,144785,2021
전라남도,나주시·화순군,"나주시, 화순군 일원",1,더불어민주당,신정훈,辛正勳,75586,78.81,1.0,True,False,151368,98815,2900
전라남도,나주시·화순군,"나주시, 화순군 일원",7,민중당,안주용,安柱龍,18751,19.51,2.0,False,False,151368,98815,2900
전라남도,나주시·화순군,"나주시, 화순군 일원",8,국가혁명배당금당,조만진,趙萬鎭,1578,1.65,3.0,False,False,151368,98815,2900
전라남도,담양군·함평군·영광군·장성군,"담양군 일원 [담양] , 함평군 일원 [함평] , 영광군 일원 [영광] , 장성군 일원 [장성]",1,더불어민주당,이개호,李介昊,86315,81.95,1.0,True,False,157663,108051,2735
전라남도,담양군·함평군·영광군·장성군,"담양군 일원 [담양] , 함평군 일원 [함평] , 영광군 일원 [영광] , 장성군 일원 [장성]",3,민생당,김연관,金連官,4831,4.58,3.0,False,False,157663,108051,2735
전라남도,담양군·함평군·영광군·장성군,"담양군 일원 [담양] , 함평군 일원 [함평] , 영광군 일원 [영광] , 장성군 일원 [장성]",7,우리공화당,김천식,金千植,1033,0.98,4.0,False,False,157663,108051,2735
전라남도,담양군·함평군·영광군·장성군,"담양군 일원 [담양] , 함평군 일원 [함평] , 영광군 일원 [영광] , 장성군 일원 [장성]",8,국가혁명배당금당,임태헌,林台憲,848,0.8,5.0,False,False,157663,108051,2735
전라남도,담양군·함평군·영광군·장성군,"담양군 일원 [담양] , 함평군 일원 [함평] , 영광군 일원 [영광] , 장성군 일원 [장성]",9,무소속,김선우,金珗宇,12289,11.66,2.0,False,False,157663,108051,2735
전라남도,고흥군·보성군·장흥군·강진군,"고흥군 일원 [고흥] , 보성군 일원 [보성] , 장흥군 일원 [장흥] , 강진군 일원 [강진]",1,더불어민주당,김승남,金承南,72772,62.81,1.0,True,False,161615,118588,2741
전라남도,고흥군·보성군·장흥군·강진군,"고흥군 일원 [고흥] , 보성군 일원 [보성] , 장흥군 일원 [장흥] , 강진군 일원 [강진]",3,민생당,황주홍,黃柱洪,39749,34.31,2.0,False,False,161615,118588,2741
전라남도,고흥군·보성군·장흥군·강진군,"고흥군 일원 [고흥] , 보성군 일원 [보성] , 장흥군 일원 [장흥] , 강진군 일원 [강진]",7,무소속,김화진,金和進,3326,2.87,3.0,False,False,161615,118588,2741
전라남도,해남군·완도군·진도군,"해남군 일원 [해남] , 완도군 일원 [완도] , 진도군 일원 [진도]",1,더불어민주당,윤재갑,尹才鉀,59613,67.51,1.0,True,False,132855,90398,2091
전라남도,해남군·완도군·진도군,"해남군 일원 [해남] , 완도군 일원 [완도] , 진도군 일원 [진도]",3,민생당,윤영일,尹泳一,27290,30.9,2.0,False,False,132855,90398,2091
전라남도,해남군·완도군·진도군,"해남군 일원 [해남] , 완도군 일원 [완도] , 진도군 일원 [진도]",7,국가혁명배당금당,강상범,姜相範,1404,1.59,3.0,False,False,132855,90398,2091
전라남도,영암군·무안군·신안군,"영암군 일원 [영암] , 무안군 일원 [무안] , 신안군 일원 [신안]",1,더불어민주당,서삼석,徐參錫,74661,76.97,1.0,True,False,150986,99257,2252
전라남도,영암군·무안군·신안군,"영암군 일원 [영암] , 무안군 일원 [무안] , 신안군 일원 [신안]",2,미래통합당,이인호,李仁鎬,3509,3.62,3.0,False,False,150986,99257,2252
전라남도,영암군·무안군·신안군,"영암군 일원 [영암] , 무안군 일원 [무안] , 신안군 일원 [신안]",3,민생당,이윤석,李潤錫,18835,19.42,2.0,False,False,150986,99257,2252
전라남도,영암군·무안군·신안군,"영암군 일원 [영암] , 무안군 일원 [무안] , 신안군 일원 [신안]",7,무소속,임흥빈,任興彬,0,0.0,,False,True,150986,99257,2252
경상북도,포항시 북구,포항시 북구 일원 [1],1,더불어민주당,오중기,吳仲基,47924,31.38,2.0,False,False,229712,154613,1936
경상북도,포항시 북구,포항시 북구 일원 [1],2,미래통합당,김정재,金丁才,98905,64.78,1.0,True,False,229712,154613,1936
경상북도,포항시 북구,포항시 북구 일원 [1],6,정의당,박창호,朴唱鎬,4558,2.98,3.0,False,False,229712,154613,1936
경상북도,포항시 북구,포항시 북구 일원 [1],7,국가혁명배당금당,박건우,朴建宇,1290,0.84,4.0,False,False,229712,154613,1936
경상북도,포항시 남구·울릉군,"포항시 남구 일원 [2] , 울릉군 일원 [3]",1,더불어민주당,허대만,許大萬,45968,34.31,2.0,False,False,206620,135798,2012
경상북도,포항시 남구·울릉군,"포항시 남구 일원 [2] , 울릉군 일원 [3]",2,미래통합당,김병욱,金炳旭,74794,55.83,1.0,True,False,206620,135798,2012
경상북도,포항시 남구·울릉군,"포항시 남구 일원 [2] , 울릉군 일원 [3]",7,민중당,박승억,朴勝億,1345,1.0,4.0,False,False,206620,135798,2012
경상북도,포항시 남구·울릉군,"포항시 남구 일원 [2] , 울릉군 일원 [3]",8,국가혁명배당금당,박덕춘,朴悳春,825,0.61,5.0,False,False,206620,135798,2012
경상북도,포항시 남구·울릉군,"포항시 남구 일원 [2] , 울릉군 일원 [3]",9,무소속,박승호,朴承浩,11034,8.23,3.0,False,False,206620,135798,2012
경상북도,경주시,경주시 일원 [5],1,더불어민주당,정다은,鄭다은,21560,14.72,3.0,False,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],2,미래통합당,김석기,金碩基,77102,52.67,1.0,True,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],3,민생당,김보성,金保成,870,0.59,5.0,False,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],6,정의당,권영국,權英國,16937,11.57,4.0,False,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],7,국가혁명배당금당,김덕현,金德炫,828,0.56,6.0,False,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],8,무소속,정종복,鄭鍾福,29076,19.86,2.0,False,False,221512,148761,2388
경상북도,경주시,경주시 일원 [5],9,무소속,김일윤,金一潤,0,0.0,,False,True,221512,148761,2388
경상북도,김천시,김천시 일원 [7],1,더불어민주당,배영애,裵永愛,16914,21.0,2.0,False,False,120702,81909,1404
경상북도,김천시,김천시 일원 [7],2,미래통합당,송언석,宋彦錫,59993,74.52,1.0,True,False,120702,81909,1404
경상북도,김천시,김천시 일원 [7],7,국가혁명배당금당,박성식,朴成植,919,1.14,5.0,False,False,120702,81909,1404
경상북도,김천시,김천시 일원 [7],8,무소속,이성룡,李成龍,926,1.15,4.0,False,False,120702,81909,1404
경상북도,김천시,김천시 일원 [7],9,무소속,이상영,李尙永,1753,2.17,3.0,False,False,120702,81909,1404
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",1,더불어민주당,이삼걸,李參杰,32293,26.14,2.0,False,False,184883,125659,2145
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",2,미래통합당,김형동,金亨東,58183,47.1,1.0,True,False,184883,125659,2145
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",7,우리공화당,박인우,朴仁雨,1058,0.85,5.0,False,False,184883,125659,2145
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",8,국가혁명배당금당,신효주,申窙䝬,944,0.76,6.0,False,False,184883,125659,2145
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",9,무소속,권오을,權五乙,5937,4.8,4.0,False,False,184883,125659,2145
경상북도,안동시·예천군,"안동시 일원 [8] , 예천군 일원 [9]",10,무소속,권택기,權宅起,25099,20.32,3.0,False,False,184883,125659,2145
경상북도,구미시 갑,"송정동, 지산동, 도량동, 광평동, 임오동, 비산동, 선주원남동, 상모사곡동, 원평1동, 원평2동, 신평1동, 신평2동, 공단1동, 공단2동, 형곡1동, 형곡2동",1,더불어민주당,김철호,金哲浩,35324,31.58,2.0,False,False,177679,113587,1753
경상북도,구미시 갑,"송정동, 지산동, 도량동, 광평동, 임오동, 비산동, 선주원남동, 상모사곡동, 원평1동, 원평2동, 신평1동, 신평2동, 공단1동, 공단2동, 형곡1동, 형곡2동",2,미래통합당,구자근,具滋根,73339,65.57,1.0,True,False,177679,113587,1753
경상북도,구미시 갑,"송정동, 지산동, 도량동, 광평동, 임오동, 비산동, 선주원남동, 상모사곡동, 원평1동, 원평2동, 신평1동, 신평2동, 공단1동, 공단2동, 형곡1동, 형곡2동",7,우리공화당,김경희,金璟姬,2075,1.85,3.0,False,False,177679,113587,1753
경상북도,구미시 갑,"송정동, 지산동, 도량동, 광평동, 임오동, 비산동, 선주원남동, 상모사곡동, 원평1동, 원평2동, 신평1동, 신평2동, 공단1동, 공단2동, 형곡1동, 형곡2동",8,국가혁명배당금당,김국종,金菊鍾,1096,0.98,4.0,False,False,177679,113587,1753
경상북도,구미시 을,"인동동, 진미동, 양포동, 선산읍, 고아읍, 무을면, 옥성면, 도개면, 해평면, 산동면, 장천면",1,더불어민주당,김현권,金玄權,34442,35.69,2.0,False,False,162426,98212,1717
경상북도,구미시 을,"인동동, 진미동, 양포동, 선산읍, 고아읍, 무을면, 옥성면, 도개면, 해평면, 산동면, 장천면",2,미래통합당,김영식,金英植,54457,56.43,1.0,True,False,162426,98212,1717
경상북도,구미시 을,"인동동, 진미동, 양포동, 선산읍, 고아읍, 무을면, 옥성면, 도개면, 해평면, 산동면, 장천면",7,국가혁명배당금당,황응석,黃應錫,828,0.85,4.0,False,False,162426,98212,1717
경상북도,구미시 을,"인동동, 진미동, 양포동, 선산읍, 고아읍, 무을면, 옥성면, 도개면, 해평면, 산동면, 장천면",8,무소속,김봉교,金琫敎,6768,7.01,3.0,False,False,162426,98212,1717
경상북도,영주시·영양군·봉화군·울진군,"영주시 일원 [13] , 영양군 일원 [14] , 봉화군 일원 [15] , 울진군 일원 [16]",1,더불어민주당,황재선,黃在璇,25683,21.07,3.0,False,False,178608,124151,2312
경상북도,영주시·영양군·봉화군·울진군,"영주시 일원 [13] , 영양군 일원 [14] , 봉화군 일원 [15] , 울진군 일원 [16]",2,미래통합당,박형수,朴亨修,68026,55.83,1.0,True,False,178608,124151,2312
경상북도,영주시·영양군·봉화군·울진군,"영주시 일원 [13] , 영양군 일원 [14] , 봉화군 일원 [15] , 울진군 일원 [16]",7,국가혁명배당금당,김형규,金亨奎,1539,1.26,4.0,False,False,178608,124151,2312
경상북도,영주시·영양군·봉화군·울진군,"영주시 일원 [13] , 영양군 일원 [14] , 봉화군 일원 [15] , 울진군 일원 [16]",8,무소속,장윤석,張倫碩,26591,21.82,2.0,False,False,178608,124151,2312
경상북도,영천시·청도군,"영천시 일원 [18] , 청도군 일원 [19]",1,더불어민주당,정우동,鄭宇棟,20102,22.56,2.0,False,False,130000,90491,1401
경상북도,영천시·청도군,"영천시 일원 [18] , 청도군 일원 [19]",2,미래통합당,이만희,李晩熙,57580,64.63,1.0,True,False,130000,90491,1401
경상북도,영천시·청도군,"영천시 일원 [18] , 청도군 일원 [19]",7,국가혁명배당금당,홍순덕,洪順德,871,0.97,4.0,False,False,130000,90491,1401
경상북도,영천시·청도군,"영천시 일원 [18] , 청도군 일원 [19]",8,무소속,김진호,金鎭鎬,0,0.0,,False,True,130000,90491,1401
경상북도,영천시·청도군,"영천시 일원 [18] , 청도군 일원 [19]",9,무소속,김장주,金章周,10537,11.82,3.0,False,False,130000,90491,1401
경상북도,상주시·문경시,"상주시 일원 [21] , 문경시 일원 [22]",1,더불어민주당,정용운,鄭龍雲,18282,18.07,2.0,False,False,150737,103489,2320
경상북도,상주시·문경시,"상주시 일원 [21] , 문경시 일원 [22]",2,미래통합당,임이자,林利子,65558,64.8,1.0,True,False,150737,103489,2320
경상북도,상주시·문경시,"상주시 일원 [21] , 문경시 일원 [22]",7,국가혁명배당금당,이언우,李彦雨,1202,1.18,4.0,False,False,150737,103489,2320
경상북도,상주시·문경시,"상주시 일원 [21] , 문경시 일원 [22]",8,무소속,이한성,李翰成,16127,15.94,3.0,False,False,150737,103489,2320
경상북도,경산시,경산시 일원 [24],1,더불어민주당,전상헌,錢相憲,37810,27.18,2.0,False,False,224371,141092,1997
경상북도,경산시,경산시 일원 [24],2,미래통합당,윤두현,尹斗鉉,88684,63.75,1.0,True,False,224371,141092,1997
경상북도,경산시,경산시 일원 [24],7,민중당,남수정,南秀姃,2673,1.92,4.0,False,False,224371,141092,1997
